doc_id,lang,year,word_count,text,label,source
40905,en,2017,209,"Certainly! Here is a revised version of the research abstract employing formal academic language and varied sentence structures while maintaining the original meaning:

Abstract:  
In the contemporary era, telecommunication and promotional strategies have become critical components of business operations. Promotion constitutes a fundamental element within marketing activities. Globally, organizations ranging from large multinational corporations to medium and small enterprises acknowledge that promotion represents the most effective means of communicating with customers and encouraging the purchase of their products or services. The promotional mix comprises several variables, namely advertising, direct marketing, sales promotion, public relations, and personal selling. Each of these variables includes specific indicators that form the basis of a questionnaire administered to customers, aiming to capture their perceptions of the significance and performance of Telkomsel’s promotional efforts in Manado. This study employs Importance-Performance Analysis and surveys a sample of 100 respondents. The findings reveal that window display falls into Quadrant I, indicating high importance but low performance. Sales promotion, public relations, and personal selling are situated within Quadrant II, signifying both high importance and high performance, while advertising and direct marketing occupy Quadrant III. Based on these results, several recommendations are proposed for Telkomsel.  

Keywords: promotional mix, advertising, direct marketing, sales promotion, public relations, personal selling, importance-performance analysis",1,gpt-4.1-mini
43674,en,2016,267,"This study was initiated based on the findings of a preliminary survey indicating that the organizational performance of the Department of Population and Civil Registration in Southeast Minahasa Regency has not yet reached an optimal level. This suboptimal performance is presumed to be associated with the relatively low quality of public services provided. Consequently, this research aims to examine and measure the impact of organizational performance on public service quality within the said department. A descriptive and quantitative methodology was employed to address the research problem. Purposive sampling was used to select 36 employees/service personnel as respondents, who were subsequently given questionnaires. The collected data were analyzed using regression and product-moment correlation techniques.

The results revealed that, overall, both public service quality and organizational performance variables in the Department of Population and Civil Registration of Southeast Minahasa Regency fall into the ‘high’ category. Nevertheless, two dimensions of public service quality—empathy and tangible evidence—have not yet achieved their optimal levels. This shortcoming is attributed to relatively weak supervisory practices by leadership. The analysis further demonstrated a significant positive relationship between public service quality and organizational performance, with both variables exhibiting a linear functional pattern and mutual contribution. Improvements in public service quality are therefore expected to enhance organizational performance, particularly within the Department of Population and Civil Registration of Southeast Minahasa Regency.

In conclusion, the empirical evidence supports the proposed research hypotheses and validates the theoretical framework employed. It is recommended that local government authorities strengthen supervisory mechanisms and implement training programs aimed at enhancing both public service quality and organizational performance.

Keywords: public service quality, organizational performance",1,gpt-4.1-mini
38918,en,2019,200,"ABSTRACT

This study, entitled ""Taboo Words in English and Buru Language: A Contrastive Analysis,"" aims to identify and classify taboo words in both English and the Buru language, as well as to examine the differences between these two languages. Employing a descriptive research method, the study was conducted in three phases. Initially, the researcher reviewed relevant literature, including books and journal articles related to taboo words. Data for the English language were gathered from English-language texts, while data pertaining to taboo words in the Buru language were obtained through interviews with native speakers from Basalale Village, Waelata sub-district. The informants, aged between 30 and 60 years, were selected based on their native proficiency, clear pronunciation, and maintained linguistic competence. The collected data from both languages were subsequently classified, analyzed, and interpreted according to Wardhaugh’s (1986) theoretical framework, and the comparative analysis was conducted utilizing Lado’s (1975) contrastive theory. Based on Wardhaugh’s classification, six categories of taboo words were identified in English: sex, bodily functions, animals, excretion, death, and religion. In contrast, the Buru language exhibited eight categories, encompassing the aforementioned six as well as additional categories of curses and address terms. 

Keywords: taboo words, English, Buru language, contrastive analysis, sociolinguistics",1,gpt-4.1-mini
34835,en,2018,205,"The purpose of this study was to identify chydoridae using conservative way, while the observations of the life cycle was done through a microscope to determine the egg production per parent and length of life. Individual chydoridae acclimatized to reach 10 generations (1 month), and 10 females were isolated for the production of seedlings. Based on literatures review, chydoridae used was derived from subfamily Aloninae (Alona spp.); while studies on the life cycle found: the egg size of chydoridae 150.2 ± 22.4 μm, and neonates have an average size of 291.82 ± 3.06 μm, and reached adult size after 2.3 ± 0.5 days, with an average size of 441.22 ± 10.2 μm. Time of embryonic development occured for 1-2 days. On the entire life cycle, only 2 eggs could be produced per individual. Based on this study, the number of eggs produced by the female during its lifetime ranges between 30-60 eggs. Similarly, the length of life of this organism on average 47.2 ± 11.7 days, with the longest lifespan was achieved 60 days. It was found also the maximum size was 1,037 ± 8.5 mm; while the average size of an organism's body was 800.42 ± 56.3 μm.Keywords: chydoridae, identification, life cycle, Alona spp",0,jurnal unsrat
38120,en,2021,212,"The Covid-19 pandemic has significantly affected the Rural Banks (Bank Perkreditan Rakyat, or BPR) sector in South Kalimantan Province. This study focuses on a case study of BPR Kota Baru, a BPR institution operating within the same region. According to the financial reports released by the Financial Services Authority (Otoritas Jasa Keuangan, or OJK), BPR Kota Baru has demonstrated one of the strongest Return on Assets (ROA) performances, with the ROA ratio exhibiting consistent growth throughout the pandemic period. The primary objective of this research is to evaluate the extent of BPR Kota Baru’s ROA performance in comparison to that of other BPRs in South Kalimantan Province, specifically before and during the Covid-19 pandemic, emphasizing their ability to maintain positive ROA values. The analysis utilizes data derived from the financial statements of conventional BPRs, available through the OJK’s website. Employing a comparative research methodology, the findings indicate that as of September 2020, BPR Kota Baru achieved an ROA of 6.74%, surpassing the average ROA of 4.80% reported by other BPRs. Furthermore, regarding asset management and the efficiency of operational costs relative to operating income (BOPO), the management of BPR Kota Baru successfully enhanced profitability amidst the challenges posed by the Covid-19 pandemic, as reflected in the financial statements published in September 2020.",1,gpt-4.1-mini
37758,en,2018,258,"Because of the importance of fuel oil for community needs both for household, business, transportation and industrial sectors. As the largest oil and gas company in Indonesia, even globally, Pertamina certainly has a specific strategy to market its products. Competition in the retail business of non-subsidized fuels is strongly influenced by government policies in terms of determining the price of shared fuels. The marketing of PT Pertamina Sulutenggo Cabang VII Daerah has the duty to market fuel oil to all areas of Sulutenggo and also the company carries out various strategies to survive on the market. In October 2018 Pertamina had just raised non-subsidized fuel prices throughout Indonesia, the prices set were not so much different from other regions, except for areas affected by natural disasters such as NTB and Central Sulawesi for the time being they did not rise. For now PT Pertamina Marketing Sulutenggo Branch focuses on the marketing strategy of non-subsidized fuels by holding various events, recently PT Sulutenggo Branch Marketing in commemoration of the national customer day on September 4, 2018, Pertamina held an event at the gas station. Coco Samrat by distributing gifts to customers who buy non-subsidized fuel, such an event is also part of the prtamina strategy in marketing non-subsidized products. With this analysis carried out with the title of marketing strategy so that it aims to determine the implementation of marketing strategies for Non-Subsidized BBM PT Pertamina Marketing Sulutenggo Branch. The analysis used in this strategy is the marketing mix, which is ""4P"".Keywords: Marketing Strategy for Non-Subsidized Retail Oil Fue",0,jurnal unsrat
41005,en,2017,205,"Abstract:This research is to analyzing what are the factors that drive customer loyalty of shoe laundry Quickcares Manado. Shoe Laundry is the services that offer to clean and taking care shoe, Customer Loyalty is the result of consistently positive emotional experience, physical attribute-based satisfaction and perceived value of an experience, which includes the product or services. It is important to know factors that drive customer Loyalty in business, in order to guarantee business continuity and to survive from business competition. Quantitative research seeks to quantify the data. Data was collected using questionnaire that distributed to 100 people that already used the services as respondents. The Factor Analysis method is used in this research. The analysis and discussion from this research there are 19 variables that correlated with the factor that already conducted. The findings from the factoring process there are 2 factors that drive customer loyalty of Shoe Laundry Quickcares Manado. First factor is Service Quality with 12 independent variables (Customer satisfaction, Brand Image, Tangibility, Responsiveness, Assurance, Empathy, Reliability, Corporate Reputation, Waiting Time, Trends, Customer Experience, Trust) and the second factor is Customer Decision Making with 7 independent variables (Innovation, Price, Place, Promotion, Switching Cost, Instrumental Commitment, Rational Commitment)Keywords: shoes laundry, customer loyalty, factor analysis.",0,jurnal unsrat
42809,en,2022,215,"Mustard (Brassica juncea L.) is a horticultural crop valued for its provision of essential vitamins and minerals. Consequently, enhancing mustard cultivation is imperative. One approach to improve cultivation involves selecting an optimal growing medium to support vegetable crop development, particularly in contexts with limited land availability. This research aimed to investigate the impact of varying growing media compositions on the growth and yield of mustard greens. The experiment was conducted using a completely randomized design encompassing four treatments: A) soil alone; B) soil combined with manure in a 1:1 ratio; C) soil, manure, and compost mixed equally in a 1:1:1 ratio; and D) soil, manure, and sand combined equally in a 1:1:1 ratio. Each treatment was replicated four times, resulting in a total of sixteen experimental units. Observations included plant height and leaf number, measured at two and four weeks post-transplanting, as well as the fresh biomass of mustard greens at harvest. Data were subjected to analysis of variance (ANOVA), followed by a Least Significant Difference (LSD) test at the 5% significance level when treatment effects were significant. Findings revealed that the inclusion of manure in the planting medium markedly enhanced the growth and yield of mustard greens. Among the treatments, the soil-manure-compost mixture (1:1:1) was identified as the most favorable medium for mustard cultivation.",1,gpt-4.1-mini
34730,en,2016,281,"THE EFFECTS OF AFFERING KING GRASS (Pennisetum Purpupoides) AND CORN STOVER ON PERFORMANCE OF ONGOLE CROSSBREED COWS A research evaluating the effects of affering king grass (Pennisetum purpupoides) and corn stover as feed ingredients on performance of ongole crossbreed cows has been conducled. Two years old, of fifteen ongole crossbreed cows with ± 200 kg body weight were used in this experiment. Completely Randomized Design with 5 treatments and 3 replications was used. The treatments were R1 = 100% king grass, R2 = 75% king grass + 25% corn stover, R3 = 50% king grass + 50% corn stover, R4 = 25% king grass + 75% corn stover and R5 = 100% corn stover. Variables measured were dry matter consumption (DMC), average daily gain (ADG) and feed conversion (FC). The average of DMC, ADG and FC were 4,64-5,97 kg/tail/day, 0,36-0,55 kg/tail/day and 10,89-13,44 respectively. The results showed that there were significant effects (P<0,05) on DMC and ADG, however, there was no significant effect (P>0,05) on FC. Tukey test showed that DMC of cows fed R1 were significantly (P<0,05) lower compared to R5, however, there was no significant (P>0,05) difference among cows fed R3, R4 and R5. ADG of cows fed R1 was not significantly (P>0,05) different compared to R2, R3 and R4, while, cows fed R1 and R2 were Significantly (P<0,05) lower compared to R5. Based on the results on DMC, ADG and FC it can be concluded that to increase performance of crossbreed cows the portion of king grass can be affered up to 50%, on the other hand corn stover is more than 50% in the ration. Key words : Kinggrass (Pennisetum purpupoides), corn stover, performance ongole crossbreed cows.",0,jurnal unsrat
34371,en,2018,206,"This study examines the potential of Angkak as a binding compoundin the process of making chicken sausages that are rejected as curingingredients. These physical tests include water binding capacity, pH andcooking losses. The design was carried out in a completely randomizeddesign (CRD) 4 x 4, as a treatment using the angkak level, ie without angkak0%, angkak 0.5%, angkak 1% and angkak 1.5% with replications 4 timesfollowed by BNJ test. The data obtained were analyzed using the SPSSversion 24 program. The results of the diversity analysis showed that therewere significant differences between treatments (P <0.05). This differenceis followed by the BNT test, indicating that the higher the concentration ofAngkak added, the binding capacity of the water will increase (41.38 -42.57). The results of the variance analysis for the pH value of sausages(6.24 - 5.83), showed that there was a significant effect (P <0.05) on thelevel of angkak administration which was then followed by the LSD test.Significant influence also applies to variable cooking losses (P <0.05),cooking shrinkage values 17.74 -12.67. The results of this study can beconcluded that at the level of 0.5% it can affect the physical properties ofwater binding capacity, pH and cooking losses of rejected chicken sausages.Keywords: Sausage, Angkak, Cooking Shrinkage, Water Binding Capacity, pH",0,jurnal unsrat
39394,en,2015,327,"This research aimed to investigate the feasibility of utilizing rice husk, corn cob, and corn skin for the production of bio-briquettes as sustainable alternatives to conventional kerosene and gas fuels. The study focused on analyzing the calorific value and ash content of rice husk, corn cob, corn skin, and the combustion characteristics of the resulting bio-briquettes. An experimental approach was employed to assess the quality of the bio-briquettes both in laboratory and field settings. Initially, charcoal was produced from rice husk and corn skin using a charcoal furnace, and the yield (rendement) was calculated. The charcoal quality was evaluated through measurements of calorific value and ash content. Bio-briquette quality was assessed by varying particle sizes (15 mesh, 20 mesh, 25 mesh, 30 mesh) and applying pressure via compression using a hydraulic pump exerting 5000 kg/m².

Raw materials, specifically rice husk and corn skin, were sourced from North Minahasa Regency. Key variables monitored during the experimentation included the charcoal production process parameters such as yield percentage, duration of charring (minutes), maximum charcoal temperature (°C), and laboratory-determined calorific value (cal/g) and ash content (%), with analyses conducted at the Research and Industrial Standardization Board laboratory in Manado. The bio-briquette performance was gauged primarily by measuring water boiling time.

Results indicated that the longest water boiling duration was observed with the 15 mesh size bio-briquettes, recorded at 27 minutes. The highest temperature under the cooking vessel, reaching 383°C, was achieved with the 30 mesh size bio-briquettes, which also exhibited the longest burn-out time of 562 minutes. Furthermore, the lowest residual ash content following combustion, at 12.48%, was obtained from the 15 mesh treatment. These findings demonstrate that agricultural residues such as rice husk and corn skin can be effectively transformed into environmentally sustainable bio-briquettes, with the 15 mesh particle size delivering optimal performance in terms of boiling time and minimal ash residue, while the 30 mesh size maximized combustion temperature and prolonged burn duration.

**Keywords:** bio-briquettes, rice husk, corn skin",1,gpt-4.1-mini
39886,en,2014,208,"Research on groundwater for various purposes, i.e. for drinking water, for agriculture water, hotels water, industrial water, or water for needs of the city has been investigated by many researchers, until nowadays it's been a lot of countries that have successfully empower groundwater, such as the State of Japan in the city of Kumamoto. Groundwater research in this paper was conducted in the Kecamatan Modoinding with the objective to investigate the potential of groundwater for horticultural crops. Implementation research shows that the average climate data, which includes temperature 27.60C, air humidity was about 99.83%, evaporation was about 2.19mm, wind speed was about 4.46km/day, the sun shines was about 40.13% and an average rainfall depth of 206.6mm, the existence of two mountains, four streams that are intermittent and perennial characteristics, two lakes and groundwater wells located within the study location, all the indicators are variables and parameters that can be used to determine the groundwater potential of the fields. The results show there is a potential of groundwater in the Kecamatan Modoinding with relatively large volume can be used for vegetable crops in the summer, however more research needs to be done to empower the groundwater at a low cost. Key words: Groundwater potential, exploration and exploitation, horticultural crops.",0,jurnal unsrat
43742,en,2015,195,"ABSTRACT: Local taxes constitute a significant source of revenue for regional governments, anticipated to support the implementation of local autonomy by enabling them to effectively organize and manage their financial affairs. In addition to government subsidies and assistance, local tax revenues are expected to finance local governance and developmental activities. Specifically, Manado City, recognized as a tourism destination, exhibits a growing number of hotels ranging from luxury establishments to budget accommodations, which represent tourism businesses capable of generating substantial hotel tax revenue. The increasing development within Manado City suggests that hotel tax possesses considerable potential as an optimal source of local revenue. This study employed a descriptive quantitative approach, utilizing secondary data in the form of time series covering hotel tax revenues from 2010 to 2014. The findings indicate that, based on the hotel tax targets set by the Manado City government, hotel tax revenue contributed significantly during the 2010 to 2014 period, totaling IDR 66,946,272,913. On average, hotel tax revenue accounted for approximately 7.58% of Manado's local government revenue (PAD) annually. Consequently, hotel tax in Manado City represents a substantial and valuable contributor to the city’s original local revenue.  
Keywords: Hotel Tax, Local Revenue",1,gpt-4.1-mini
40976,en,2017,165,"Abstract:  
Motherhood, encompassing pregnancy, childbirth, and child-rearing, necessitates that women avail themselves of maternity leave. This study aims to examine the impact of maternity leave and career development on employee performance at the BNI branch in Manado. Employing a qualitative research design, data were collected through interviews with female employees at BNI Manado who had taken maternity leave. A purposive sampling technique was utilized to select participants. Constructs related to maternity leave, career development, and employee performance were derived from extant literature to explore their interrelationships. Findings indicate that 40% of the participants experienced challenges and discomfort while balancing work responsibilities and motherhood concurrently, whereas 60% reported no such difficulties. The study concludes that maternity leave at BNI Manado does not adversely affect employee performance, as the employees who took maternity leave possess substantial professional skills and maternal experience. It is recommended that BNI Manado continue to foster objectivity and enhance support mechanisms for employees availing maternity leave.  

Keywords: maternity leave, employee performance, career development",1,gpt-4.1-mini
41587,en,2014,234,"Today, woman in Indonesia their role as a housewife has been divided with role as an employee to meet the family needs because of unfavorable economic conditions. However having to simultaneously act for two roles is not easy. This situation will result in a very significant achievement for business establishments, which is affected their performance in the office. This study aimed to determine the influence of role as a housewife and role as an employee to the employee performance as a civil servant in the level of government Tomohon. This research used quantitative method. The analytical method used was multiple linear regression analysis. The data used in this research is primary data obtain through the questionnaire. The population observed is the married woman in the level of government Tomohon with sample as many as 100 respondents. Result of the analysis showed that both role as a housewife and role as an employee has a significant influence to the Employee Performance as a civil servant in the level of government Tomohon. The Tomohon city government's still consider the dual role of career woman and still maintain the performance of employees especially career women who have a family in order to keep balance between their work in the office with their obligations at home as a housewife, and with regard to their discipline in work. Keywords: role as a housewife, role as an employee, employee performance",0,jurnal unsrat
39024,en,2015,236,"ABSTRACT The title of this study is ""The Use of Phrasal Verbs by the Students of SMA Negeri 2 Manado"". The main object of this study is the use of phrasal verbs by the XI grade students of SMA Negeri 2 Manado (Mathematics and Natural Sciences class). The method that has been applied by the writer in this research is descriptive method which has been done in several stages: preparation was made by reading the theory about phrasal verbs and goingto the school to get a picture of the English curriculum. Data collection was taken from 40 students of SMA Negeri 2 Manado, by giving them tests containing phrasal verbs. They are multiple choice, fill in the blank and true or false. The indentified data were analyzed by using simple statistic and qualitative method based on Furchon (1982). The result of the test is described by using some tables. The result of the analysis shows that the student's difficulty in using phrasal verbs is high; that is only 36.8% of the students have right answer while 63.2% have wrong answer. The difficulty is caused by the misunderstanding of the meaning of phrasal verbs. Some of the students do not understand what the phrasal verbs are and how to use phrasal verbs in a sentences due to the minimum teaching of phrasal verbs in SMA Negeri 2 Manado. Key words : phrasal verb, students, misunderstanding, use, presentage",0,jurnal unsrat
40196,en,2017,286,"PT Air Manado originated from the worsening performance and service of Manado PDAM as a regional company owned by the Manado City government in providing clean water, both in quantity and quality to the community from year to year. Changing the management system of drinking water companies to PT Air requires that all activities and management of this company be adjusted to the system set out in the new PT law which requires the use of Good Corperate Governance standards. The above matters then encourage researchers to conduct further research on Good Corporate Governance at PT Air Manado through research entitled: Implementation of Good Corporate Governance In Management of Regional Water Company PT. Air Manado This study uses qualitative research methods to illustrate the application of Good Corporate Governance principles based on existing facts as well as company's readiness to manage PT Air Regional Water Company. Then, the existing data collected, classified, interpreted so that will provide information to analyze the problem under study The results explain that the role of the implementation of good corporate governance in the management of PT. Manado Water is very important to improve the competitiveness of the company in a tight global market competition. Through the implementation of good corporate governance PT. Air Manado will have the ability and power in creating growth and business development according to the target that has been planned. Implementation of good corporate governance that berintikan on corporate culture is an attitude of ethical professionalism and high moral, so that all corporate human power is no longer doing practical politics within the company, but united to improve the company's quality becomes stronger, stronger and healthier and can develop company.Keywords: Good Corporate Governance, PT. Air Manado",0,jurnal unsrat
42679,en,2018,259,"The synthesis of Islamic beliefs with indigenous cultural practices creates a distinctive character in local religious expressions, particularly in the ways religious rituals diverge from orthodox forms. Local communities perceive religion or faith primarily as a guiding framework for achieving security both in this life and the afterlife. Deviations or misinterpretations of religious teachings are not unprecedented within these communities; however, local proselytism remains unrecognized and is often met with passive acceptance. Importantly, such divergences do not result in discord among religious groups. For instance, the indigenous religion known as Islam Masade, practiced in the Sangihe region—especially within Lenganeng Village—continues to persist and maintain a respected status among the people.

Despite ongoing theological debates surrounding the pejorative labeling of Muslims by followers of Islam Tua, these disputes have yet to be resolved. Adherents of Islam Masade believe that their oral traditions and the transmission of teachings, inherited verbally from ancestors, constitute a doctrinal legacy that must be preserved. This oral heritage constitutes a fundamental aspect of Islam Masade’s uniqueness. The community’s adherence to religious truths integrated into daily life, alongside active participation in communal activities, has enabled the religion to endure peacefully without engendering conflicts commonly observed in other regions.

Efforts by governmental authorities to realign Islam Masade teachings with mainstream Islamic doctrine have proven ineffective, largely because the customs and practices of Islam Masade are deeply embedded within the social fabric. Nevertheless, a cooperative relationship has been established between practitioners of Islam Masade and Islamic mass organizations in the Kecamatan Tabukan Utara area.

Keywords: religious teachings, faith, discipleship",1,gpt-4.1-mini
34401,en,2018,256,"Title: Infestation of Ticks on Cattle in Tolok Village, Tompaso District, Minahasa

Abstract:  
Ticks represent one of the most prevalent ectoparasites affecting livestock, with the capacity to substantially diminish both the quality and quantity of animal products. The consequences of tick infestations encompass local dermal damage, anemia, paralysis induced by tick-borne toxins, and the transmission of various diseases. This study was undertaken over a one-month period in Tolok Village, Minahasa District, with the objective of determining the prevalence of tick infestation in cattle, as well as examining infestation preferences relative to specific body regions, sex, and age categories. Employing a survey methodology, tick specimens were collected during daylight hours, preserved in 70% ethanol, and subsequently quantified within the laboratory of the Faculty of Animal Science at Sam Ratulangi University, Manado. The findings revealed a 100% infestation prevalence among the 53 cattle examined, indicating that all subjects were harboring ticks. Analysis of infestation distribution across body parts indicated the highest mean tick burden in the crotch region (6.70 ticks), followed by the neck (5.55 ticks), abdomen (4.44 ticks), back (3.40 ticks), head (1.75 ticks), and legs (1.11 ticks). When categorized by sex, females exhibited a greater average tick load (32.05 ticks) compared to males (20.65 ticks). Regarding age, calves demonstrated a slightly higher infestation level (average of 27 ticks) relative to adult cattle (26.15 ticks). These results suggest that tick infestation intensity varies according to anatomical location, sex, and age, with calves showing a marginally higher susceptibility than mature cattle.

Keywords: Tick infestation, Cattle, Ectoparasites, Prevalence, Minahasa",1,gpt-4.1-mini
42583,en,2021,272,"Merantau for the sake of education is also considered, as an effort to prove the quality of self as an independent adult and responsible in making decisions. And to actively adjust to the new environment, an overseas student from Jakarta uses various actions to adapt. Adaptation is a key concept in looking at human relationships with the environment. Culture shock is a picture of the profound and negative responses of depression, frustration and disorientation experienced by individuals living in one new environment. The purpose of this research is to find out the adaptation strategy of overseas students from Jakarta at the Faculty of Social and Political Sciences, Sam Ratulangi University Manado. This research uses qualitative descriptive method, because qualitative method as research procedure that produces descriptive data in the form of written or oral words directly. Informants in this study there are 7 overseas students from Jakarta at the Faculty of Social and Political Sciences, Sam Ratulangi University, Manado. Data collection techniques used are data collection techniques used, namely observation, interview, and documentation. And data analysis techniques include data reduction, data display, conclusion and verifikas. The results showed that overseas students from Jakarta can adapt by adjusting to such as living independently, by living away from parents or family, by learning new things such as washing dishes and washing their own clothes. Learn to use Manado language in the learning and teaching process, and follow several campus organizations to be able to mingle and get along with other students. Obstacles obstacles in adapting are faced by having an open attitude and accepting all the differences that exist. Keywords : Adaptation, Overseas, Students",0,jurnal unsrat
41552,en,2014,184,"Creative employees play a crucial role in meeting the increasingly demanding requirements of the modern work environment. It is essential for managers to empower their employees, thereby fostering confidence in performing tasks creatively. Through managerial empowerment, employees experience psychological empowerment, which in turn enhances their motivation and leads to innovative outcomes for the organization. This study aims to examine both the combined and individual effects of the dimensions of impact, choice, competence, and meaning on employee creativity. Employing a quantitative research design, multiple linear regression analysis was conducted with a sample of 75 employees from the BNI Main Branch Office in Manado. The findings indicate that impact, choice, competence, and meaning have significant simultaneous and partial effects on employee creativity. Consequently, this research recommends that managers at BNI Main Branch Office Manado actively empower and motivate employees by granting them autonomy in selecting work methods, assigning employees to divisions aligned with their competencies, and recruiting individuals driven by genuine passion for their work. Proper implementation of psychological empowerment has the potential to enhance creativity, productivity, and overall employee satisfaction.  

Keywords: creativity, empowerment, psychological empowerment",1,gpt-4.1-mini
39576,en,2022,204,"A survey conducted on Indonesian health data revealed that adolescent knowledge regarding reproductive health remains inadequate; specifically, only 33% of female adolescents and 37% of male adolescents recognized the increased likelihood of pregnancy resulting from sexual intercourse. Overall, adolescent understanding of reproductive health is comparatively low. This study employed a pre-experimental design utilizing a one-group pretest-posttest approach. The research population consisted of 45 students from class X at State Senior High School 7 Manado, selected through purposive sampling. Prior to the implementation of reproductive health education, participants’ knowledge levels were categorized as follows: 7 respondents (15.5%) demonstrated a good level of knowledge, 23 respondents (51.1%) were classified as sufficient, and 15 respondents (33.3%) were categorized as poor. Following the educational intervention, these figures shifted, with 25 respondents (55.6%) achieving a good level, 17 respondents (37.8%) sufficient, and only 3 respondents (6.7%) poor. Quantitatively, the mean knowledge score increased from 63.11% before the intervention to 79.00% afterward. Statistical analysis using a paired t-test yielded a p-value of 0.000, indicating a statistically significant improvement at p < 0.05. Consequently, the findings demonstrate that reproductive health education significantly enhances adolescent knowledge among students at State Senior High School 7 Manado. 

Keywords: health education, reproductive health, adolescent knowledge",1,gpt-4.1-mini
43767,en,2021,227,"Southeast Minahasa has growing tourism potential, however, several tourism objects need attention, such as the marine tourism area. Cooperation between the government, the private sector and the community is urgently needed. The purpose of this research is to identify the potential of marine tourism areas in Southeast Minahasa Regency, to map the zoning of marine tourism areas in Southeast Minahasa Regency. The research was conducted using secondary data analysis methods obtained in several related institutions and equipped with survey methods then assisted by field observations, data analysis including potential objects was carried out by observation and identification. Potential objects are obtained from the tourism object assessment criteria and the assessed assessment technique, then the total score found is classified as applying the interval class method in the low, medium and high categories. The results showed that Lakban Beach was included in a high combined potential. Lumintang Beach, Bentenan Beach, Punten Island and Naga Island (Dakokayu) belong to the mixed potential class. Meanwhile, Baling-Baling Island, Hais Beach and Pasir Panjang Beach are included in the low combined potential class. There are three marine tourism zones, namely the coastal zone, the sea level zone, the underwater zone, the distributionzone for the location of marine tourism areas which are implemented in the form of a Geographical Information System in the form of a thematic map. Keywords: Potential, Maritime Tourism, Zoning.",0,jurnal unsrat
42662,en,2019,212,"The organization or forum functions as a collective entity in which individuals convene and collaborate in a rational and systematic manner, aiming to utilize the organization’s resources efficiently and effectively to achieve predetermined objectives. Cooperation typically occurs through interaction patterns among individuals or groups both within and external to the organization. These interaction patterns conform to established rules, norms, beliefs, and values that govern the organization. Over time, such interaction patterns develop into habitual behaviors or a shared organizational culture that regulates member conduct. 

The Student Forum of Tidore Islands City (FOMAKATI) represents a regional social organization based in Manado City, comprising students originating from Tidore Islands City who pursue education in Manado. This forum serves as a platform to facilitate interaction among these students during their academic tenure in Manado. FOMAKATI consists of members with diverse backgrounds, which occasionally gives rise to conflicts. Such conflicts in FOMAKATI primarily manifest through communication breakdowns and factionalism during deliberations, particularly concerning the rotation of the chairmanship. The division of factions, as identified by stewards and members, is rooted in group egocentrism linked to organizational affiliations within Cipayung, resulting in competition for key leadership positions within FOMAKATI.

Conflict resolution within FOMAKATI is conducted through trustee-organized meetings aimed at addressing and resolving disputes. 

Keywords: interaction, FOMAKATI",1,gpt-4.1-mini
38407,en,2018,201,"Pension Funds play a very important role in the development of both economic and social welfare. The Pension Fund is a legal entity that manages and operates a program that promises retirement benefits. Implementation of cash procurement and pension fund payment at PT. Pos Indonesia Branch Manado can be done easily and does not take a long time because it uses a good system and procedures, and can illustrate how the implementation of internal controls on the procurement of cash and pension payments. The research method used in this thesis research is descriptive method whose purpose every data collected is analyzed and then drawn a conclusion and research type used is qualitative descriptive. The results obtained that the system and procedures of cash procurement and payment of pension funds at PT. Pos Indonesia Branch Manado runs well, in accordance with established standards, and is supported by the Fund Distribution system. Implementation of internal controls on the system and procedures of cash procurement and payment of pension funds at PT. Pos Indonesia Branch Manado has been run well because it is implemented in accordance with standard operating policy guidelines procedures and policies of directors.Keywords: System and Procedure, Cash Procurement, Pension Fund Payment.",0,jurnal unsrat
33750,en,2022,233,"In Indonesia, diverse cashless payment systems have been integrated into various applications, including online commerce, financial technology, and online transportation services. Nevertheless, providers of online transportation continue to accept cash payments despite the prevalence of cashless alternatives. As these providers strive to enhance customer satisfaction, it is imperative that they also anticipate the potential shift of customers from cash to cashless payment methods. This consideration is essential for the strategic planning of online transportation services. Accordingly, the present study aims to identify the factors influencing customer satisfaction in the context of using the OVO payment method for online transportation. Employing a quantitative approach, data were collected from 146 respondents and analyzed using SMART PLS 3.0. The results indicate that the switching load significantly affects the intention of young online transportation users in Jakarta to switch to the OVO payment method. However, the switching load does not have a significant impact on the satisfaction levels of these young users with the OVO payment system. Additionally, the study reveals that the intention to switch to the OVO payment method significantly influences user satisfaction among online transportation users in Jakarta. These findings suggest that the desire to switch plays a crucial role in determining user satisfaction and should be taken into account by service providers. In particular, providers might consider incorporating attractive elements that facilitate switching, such as offering more competitive promotional programs compared to rivals.",1,gpt-4.1-mini
